timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_signals;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
38.00;180.00;f43.5;4i_1;306.84;0;0.00;18.81;DEFAULT_VEHTYPE;505.20;703.16
38.00;180.00;f43.6;4i_1;258.94;0;0.00;22.87;DEFAULT_VEHTYPE;505.20;751.06
38.00;180.00;f43.7;4i_1;171.05;0;0.00;17.99;DEFAULT_VEHTYPE;505.20;838.95
38.00;180.00;f43.8;4i_1;138.34;0;0.00;18.41;DEFAULT_VEHTYPE;505.20;871.66
38.00;180.00;f43.9;4i_0;66.92;0;0.00;14.60;DEFAULT_VEHTYPE;502.00;943.08
39.00;90.00;f11.0;1i_1;43.88;0;0.00;11.23;DEFAULT_VEHTYPE;53.88;505.20
39.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
39.00;90.00;f12.1;1i_1;377.82;0;0.00;18.74;DEFAULT_VEHTYPE;387.82;505.20
39.00;90.00;f12.2;1i_1;242.99;0;0.00;15.83;DEFAULT_VEHTYPE;252.99;505.20
39.00;90.00;f12.3;1i_1;152.97;0;0.00;17.11;DEFAULT_VEHTYPE;162.97;505.20
39.00;90.00;f12.4;1i_0;17.12;0;0.00;6.05;DEFAULT_VEHTYPE;27.12;502.00
39.00;90.00;f13.0;1i_2;406.55;2;0.00;17.56;DEFAULT_VEHTYPE;416.55;508.40
39.00;90.00;f13.1;1i_2;181.83;0;0.00;17.47;DEFAULT_VEHTYPE;191.83;508.40
39.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
39.00;90.00;f14.1;1i_2;477.89;10;0.00;0.02;DEFAULT_VEHTYPE;487.89;508.40
39.00;90.00;f14.2;1i_2;443.88;2;0.00;16.30;DEFAULT_VEHTYPE;453.88;508.40
39.00;90.00;f14.3;1i_2;329.58;0;0.00;19.49;DEFAULT_VEHTYPE;339.58;508.40
39.00;90.00;f14.4;1i_2;87.89;0;0.00;16.96;DEFAULT_VEHTYPE;97.89;508.40
39.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
39.00;270.00;f21.1;2i_1;338.12;0;0.00;16.81;DEFAULT_VEHTYPE;671.88;514.80
39.00;270.00;f21.2;2i_1;311.31;0;0.00;16.03;DEFAULT_VEHTYPE;698.69;514.80
39.00;270.00;f21.3;2i_1;205.22;0;0.00;18.95;DEFAULT_VEHTYPE;804.78;514.80
39.00;270.00;f21.4;2i_1;134.04;0;0.00;16.43;DEFAULT_VEHTYPE;875.96;514.80
39.00;270.00;f21.5;2i_0;38.32;0;0.00;10.87;DEFAULT_VEHTYPE;971.68;518.00
39.00;90.00;f22.0;1i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;15.10;502.00
39.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
39.00;270.00;f23.1;2i_1;465.46;8;0.00;7.88;DEFAULT_VEHTYPE;544.54;514.80
39.00;270.00;f23.2;2i_1;448.55;8;0.00;12.46;DEFAULT_VEHTYPE;561.45;514.80
39.00;270.00;f23.3;2i_1;424.89;0;0.00;17.37;DEFAULT_VEHTYPE;585.11;514.80
39.00;270.00;f23.4;2i_1;239.66;0;0.00;17.12;DEFAULT_VEHTYPE;770.34;514.80
39.00;270.00;f23.5;2i_0;82.65;0;0.00;15.43;DEFAULT_VEHTYPE;927.35;518.00
39.00;270.00;f23.6;2i_0;11.12;0;0.00;3.47;DEFAULT_VEHTYPE;998.88;518.00
39.00;0.00;f34.0;4o_1;73.05;0;0.00;10.23;DEFAULT_VEHTYPE;514.80;596.65
39.00;0.00;f34.1;3i_1;485.33;8;0.00;3.62;DEFAULT_VEHTYPE;514.80;495.33
39.00;0.00;f34.10;3i_1;102.17;0;0.00;17.85;DEFAULT_VEHTYPE;514.80;112.17
39.00;0.00;f34.11;3i_0;42.52;0;0.00;10.92;DEFAULT_VEHTYPE;518.00;52.52
39.00;0.00;f34.12;3i_0;15.59;0;0.00;5.16;DEFAULT_VEHTYPE;518.00;25.59
39.00;0.00;f34.13;3i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;518.00;15.10
39.00;0.00;f34.2;3i_1;472.47;8;0.00;9.31;DEFAULT_VEHTYPE;514.80;482.47
39.00;0.00;f34.3;3i_1;449.07;0;0.00;14.74;DEFAULT_VEHTYPE;514.80;459.07
39.00;0.00;f34.4;3i_1;422.80;0;0.00;17.81;DEFAULT_VEHTYPE;514.80;432.80
39.00;0.00;f34.5;3i_1;382.26;0;0.00;18.88;DEFAULT_VEHTYPE;514.80;392.26
39.00;0.00;f34.6;3i_1;345.73;0;0.00;20.26;DEFAULT_VEHTYPE;514.80;355.73
39.00;0.00;f34.7;3i_1;283.45;0;0.00;21.83;DEFAULT_VEHTYPE;514.80;293.45
39.00;0.00;f34.8;3i_1;187.56;0;0.00;17.08;DEFAULT_VEHTYPE;514.80;197.56
39.00;0.00;f34.9;3i_1;145.32;0;0.00;21.24;DEFAULT_VEHTYPE;514.80;155.32
39.00;180.00;f43.0;3o_1;72.97;0;0.00;11.82;DEFAULT_VEHTYPE;505.20;423.43
39.00;180.00;f43.1;4i_1;483.22;8;0.00;5.40;DEFAULT_VEHTYPE;505.20;526.78
39.00;180.00;f43.10;4i_0;43.24;0;0.00;11.01;DEFAULT_VEHTYPE;502.00;966.76
39.00;180.00;f43.11;4i_0;16.68;0;0.00;5.79;DEFAULT_VEHTYPE;502.00;993.32
39.00;180.00;f43.12;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
39.00;180.00;f43.2;4i_1;464.49;8;0.00;12.05;DEFAULT_VEHTYPE;505.20;545.51
39.00;180.00;f43.3;4i_1;412.11;0;0.00;17.82;DEFAULT_VEHTYPE;505.20;597.89
39.00;180.00;f43.4;4i_1;383.72;0;0.00;18.37;DEFAULT_VEHTYPE;505.20;626.28
39.00;180.00;f43.5;4i_1;326.46;0;0.00;19.62;DEFAULT_VEHTYPE;505.20;683.54
39.00;180.00;f43.6;4i_1;281.51;0;0.00;22.57;DEFAULT_VEHTYPE;505.20;728.49
39.00;180.00;f43.7;4i_1;188.86;0;0.00;17.81;DEFAULT_VEHTYPE;505.20;821.14
39.00;180.00;f43.8;4i_1;156.76;0;0.00;18.42;DEFAULT_VEHTYPE;505.20;853.24
39.00;180.00;f43.9;4i_1;83.49;0;0.00;16.56;DEFAULT_VEHTYPE;505.20;926.51
40.00;90.00;f11.0;1i_1;57.08;0;0.00;13.20;DEFAULT_VEHTYPE;67.08;505.20
40.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
40.00;90.00;f12.1;1i_1;396.20;0;0.00;18.38;DEFAULT_VEHTYPE;406.20;505.20
40.00;90.00;f12.2;1i_1;259.33;0;0.00;16.34;DEFAULT_VEHTYPE;269.33;505.20
40.00;90.00;f12.3;1i_1;171.14;0;0.00;18.17;DEFAULT_VEHTYPE;181.14;505.20
40.00;90.00;f12.4;1i_0;24.57;0;0.00;7.45;DEFAULT_VEHTYPE;34.57;502.00
40.00;90.00;f13.0;1i_2;423.66;2;0.00;17.11;DEFAULT_VEHTYPE;433.66;508.40
40.00;90.00;f13.1;1i_2;199.64;0;0.00;17.80;DEFAULT_VEHTYPE;209.64;508.40
40.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
40.00;90.00;f14.1;1i_2;477.89;10;0.00;0.00;DEFAULT_VEHTYPE;487.89;508.40
40.00;90.00;f14.2;1i_2;455.92;10;0.00;12.04;DEFAULT_VEHTYPE;465.92;508.40
40.00;90.00;f14.3;1i_2;348.74;2;0.00;19.16;DEFAULT_VEHTYPE;358.74;508.40
40.00;90.00;f14.4;1i_2;107.41;0;0.00;19.52;DEFAULT_VEHTYPE;117.41;508.40
40.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
40.00;270.00;f21.1;2i_1;355.01;0;0.00;16.89;DEFAULT_VEHTYPE;654.99;514.80
40.00;270.00;f21.2;2i_1;327.53;0;0.00;16.22;DEFAULT_VEHTYPE;682.47;514.80
40.00;270.00;f21.3;2i_1;223.83;0;0.00;18.61;DEFAULT_VEHTYPE;786.17;514.80
40.00;270.00;f21.4;2i_1;150.32;0;0.00;16.28;DEFAULT_VEHTYPE;859.68;514.80
40.00;270.00;f21.5;2i_0;51.62;0;0.00;13.30;DEFAULT_VEHTYPE;958.38;518.00
40.00;90.00;f22.0;1i_0;6.45;0;0.00;1.35;DEFAULT_VEHTYPE;16.45;502.00
40.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
40.00;270.00;f23.1;2i_1;469.65;8;0.00;4.19;DEFAULT_VEHTYPE;540.35;514.80
40.00;270.00;f23.2;2i_1;456.69;8;0.00;8.14;DEFAULT_VEHTYPE;553.31;514.80
40.00;270.00;f23.3;2i_1;437.76;8;0.00;12.87;DEFAULT_VEHTYPE;572.24;514.80
40.00;270.00;f23.4;2i_1;255.93;0;0.00;16.27;DEFAULT_VEHTYPE;754.07;514.80
40.00;270.00;f23.5;2i_1;98.42;0;0.00;15.77;DEFAULT_VEHTYPE;911.58;514.80
40.00;270.00;f23.6;2i_0;16.79;0;0.00;5.67;DEFAULT_VEHTYPE;993.21;518.00
40.00;270.00;f23.7;2i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;1004.90;518.00
40.00;0.00;f34.0;4o_1;83.36;0;0.00;10.31;DEFAULT_VEHTYPE;514.80;606.96
40.00;0.00;f34.1;3i_1;485.37;8;0.00;0.04;DEFAULT_VEHTYPE;514.80;495.37
40.00;0.00;f34.10;3i_1;119.74;0;0.00;17.57;DEFAULT_VEHTYPE;514.80;129.74
40.00;0.00;f34.11;3i_0;55.00;0;0.00;12.48;DEFAULT_VEHTYPE;518.00;65.00
40.00;0.00;f34.12;3i_0;22.55;0;0.00;6.96;DEFAULT_VEHTYPE;518.00;32.55
40.00;0.00;f34.13;3i_0;6.65;0;0.00;1.55;DEFAULT_VEHTYPE;518.00;16.65
40.00;0.00;f34.2;3i_1;477.28;8;0.00;4.81;DEFAULT_VEHTYPE;514.80;487.28
40.00;0.00;f34.3;3i_1;460.16;8;0.00;11.08;DEFAULT_VEHTYPE;514.80;470.16
40.00;0.00;f34.4;3i_1;438.45;0;0.00;15.65;DEFAULT_VEHTYPE;514.80;448.45
40.00;0.00;f34.5;3i_1;401.79;0;0.00;19.53;DEFAULT_VEHTYPE;514.80;411.79
40.00;0.00;f34.6;3i_1;365.52;0;0.00;19.79;DEFAULT_VEHTYPE;514.80;375.52
40.00;0.00;f34.7;3i_1;305.77;0;0.00;22.32;DEFAULT_VEHTYPE;514.80;315.77
40.00;0.00;f34.8;3i_1;204.36;0;0.00;16.80;DEFAULT_VEHTYPE;514.80;214.36
40.00;0.00;f34.9;3i_1;165.46;0;0.00;20.14;DEFAULT_VEHTYPE;514.80;175.46
40.00;180.00;f43.0;3o_1;84.82;0;0.00;11.85;DEFAULT_VEHTYPE;505.20;411.58
40.00;180.00;f43.1;4i_1;485.01;8;0.00;1.79;DEFAULT_VEHTYPE;505.20;524.99
40.00;180.00;f43.10;4i_0;56.50;0;0.00;13.27;DEFAULT_VEHTYPE;502.00;953.50
40.00;180.00;f43.11;4i_0;23.95;0;0.00;7.27;DEFAULT_VEHTYPE;502.00;986.05
40.00;180.00;f43.12;4i_0;6.60;0;0.00;1.50;DEFAULT_VEHTYPE;502.00;1003.40
40.00;180.00;f43.2;4i_1;472.04;8;0.00;7.55;DEFAULT_VEHTYPE;505.20;537.96
40.00;180.00;f43.3;4i_1;429.84;0;0.00;17.73;DEFAULT_VEHTYPE;505.20;580.16
40.00;180.00;f43.4;4i_1;401.21;0;0.00;17.50;DEFAULT_VEHTYPE;505.20;608.79
40.00;180.00;f43.5;4i_1;345.53;0;0.00;19.07;DEFAULT_VEHTYPE;505.20;664.47
40.00;180.00;f43.6;4i_1;304.31;0;0.00;22.80;DEFAULT_VEHTYPE;505.20;705.69
40.00;180.00;f43.7;4i_1;206.42;0;0.00;17.56;DEFAULT_VEHTYPE;505.20;803.58
40.00;180.00;f43.8;4i_1;175.05;0;0.00;18.28;DEFAULT_VEHTYPE;505.20;834.95
40.00;180.00;f43.9;4i_1;101.41;0;0.00;17.93;DEFAULT_VEHTYPE;505.20;908.59
41.00;90.00;f11.0;1i_1;71.79;0;0.00;14.71;DEFAULT_VEHTYPE;81.79;505.20
41.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
41.00;90.00;f12.1;1i_1;414.02;0;0.00;17.82;DEFAULT_VEHTYPE;424.02;505.20
41.00;90.00;f12.2;1i_1;276.13;0;0.00;16.80;DEFAULT_VEHTYPE;286.13;505.20
41.00;90.00;f12.3;1i_1;188.14;0;0.00;17.00;DEFAULT_VEHTYPE;198.14;505.20
41.00;90.00;f12.4;1i_0;34.33;0;0.00;9.76;DEFAULT_VEHTYPE;44.33;502.00
41.00;90.00;f13.0;1i_2;438.90;2;0.00;15.25;DEFAULT_VEHTYPE;448.90;508.40
41.00;90.00;f13.1;1i_2;216.70;0;0.00;17.06;DEFAULT_VEHTYPE;226.70;508.40
41.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
41.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
41.00;90.00;f14.2;1i_2;464.59;10;0.00;8.66;DEFAULT_VEHTYPE;474.59;508.40
41.00;90.00;f14.3;1i_2;368.50;2;0.00;19.76;DEFAULT_VEHTYPE;378.50;508.40
41.00;90.00;f14.4;1i_2;129.02;0;0.00;21.61;DEFAULT_VEHTYPE;139.02;508.40
41.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
41.00;270.00;f21.1;2i_1;370.89;0;0.00;15.89;DEFAULT_VEHTYPE;639.11;514.80
41.00;270.00;f21.2;2i_1;344.97;0;0.00;17.44;DEFAULT_VEHTYPE;665.03;514.80
41.00;270.00;f21.3;2i_1;241.10;0;0.00;17.27;DEFAULT_VEHTYPE;768.90;514.80
41.00;270.00;f21.4;2i_1;166.28;0;0.00;15.96;DEFAULT_VEHTYPE;843.72;514.80
41.00;270.00;f21.5;2i_0;67.33;0;0.00;15.71;DEFAULT_VEHTYPE;942.67;518.00
41.00;90.00;f22.0;1i_0;9.54;0;0.00;3.09;DEFAULT_VEHTYPE;19.54;502.00
41.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
41.00;270.00;f23.1;2i_1;470.31;8;0.00;0.66;DEFAULT_VEHTYPE;539.69;514.80
41.00;270.00;f23.2;2i_1;460.82;8;0.00;4.13;DEFAULT_VEHTYPE;549.18;514.80
41.00;270.00;f23.3;2i_1;446.36;8;0.00;8.60;DEFAULT_VEHTYPE;563.64;514.80
41.00;270.00;f23.4;2i_1;273.34;0;0.00;17.41;DEFAULT_VEHTYPE;736.66;514.80
41.00;270.00;f23.5;2i_1;114.60;0;0.00;16.17;DEFAULT_VEHTYPE;895.40;514.80
41.00;270.00;f23.6;2i_0;24.39;0;0.00;7.60;DEFAULT_VEHTYPE;985.61;518.00
41.00;270.00;f23.7;2i_0;6.95;0;0.00;1.85;DEFAULT_VEHTYPE;1003.05;518.00
41.00;0.00;f34.0;4o_0;93.69;0;0.00;10.33;DEFAULT_VEHTYPE;518.00;617.29
41.00;0.00;f34.1;3i_1;485.40;8;0.00;0.03;DEFAULT_VEHTYPE;514.80;495.40
41.00;0.00;f34.10;3i_1;137.50;0;0.00;17.75;DEFAULT_VEHTYPE;514.80;147.50
41.00;0.00;f34.11;3i_0;69.45;0;0.00;14.45;DEFAULT_VEHTYPE;518.00;79.45
41.00;0.00;f34.12;3i_0;30.97;0;0.00;8.42;DEFAULT_VEHTYPE;518.00;40.97
41.00;0.00;f34.13;3i_0;9.86;0;0.00;3.21;DEFAULT_VEHTYPE;518.00;19.86
41.00;0.00;f34.2;3i_1;477.82;8;0.00;0.54;DEFAULT_VEHTYPE;514.80;487.82
41.00;0.00;f34.3;3i_1;466.74;8;0.00;6.58;DEFAULT_VEHTYPE;514.80;476.74
41.00;0.00;f34.4;3i_1;449.60;8;0.00;11.15;DEFAULT_VEHTYPE;514.80;459.60
41.00;0.00;f34.5;3i_1;420.58;0;0.00;18.79;DEFAULT_VEHTYPE;514.80;430.58
41.00;0.00;f34.6;3i_1;385.74;0;0.00;20.22;DEFAULT_VEHTYPE;514.80;395.74
41.00;0.00;f34.7;3i_1;327.25;0;0.00;21.48;DEFAULT_VEHTYPE;514.80;337.25
41.00;0.00;f34.8;3i_1;220.57;0;0.00;16.21;DEFAULT_VEHTYPE;514.80;230.57
41.00;0.00;f34.9;3i_1;185.10;0;0.00;19.64;DEFAULT_VEHTYPE;514.80;195.10
41.00;180.00;f43.0;3o_1;96.79;0;0.00;11.97;DEFAULT_VEHTYPE;505.20;399.61
41.00;180.00;f43.1;4i_1;485.36;8;0.00;0.35;DEFAULT_VEHTYPE;505.20;524.64
41.00;180.00;f43.10;4i_0;71.61;0;0.00;15.11;DEFAULT_VEHTYPE;502.00;938.39
41.00;180.00;f43.11;4i_0;33.51;0;0.00;9.56;DEFAULT_VEHTYPE;502.00;976.49
41.00;180.00;f43.12;4i_0;10.20;0;0.00;3.60;DEFAULT_VEHTYPE;502.00;999.80
41.00;180.00;f43.2;4i_1;476.75;8;0.00;4.71;DEFAULT_VEHTYPE;505.20;533.25
41.00;180.00;f43.3;4i_1;445.25;0;0.00;15.41;DEFAULT_VEHTYPE;505.20;564.75
41.00;180.00;f43.4;4i_1;418.69;0;0.00;17.48;DEFAULT_VEHTYPE;505.20;591.31
41.00;180.00;f43.5;4i_1;365.24;0;0.00;19.71;DEFAULT_VEHTYPE;505.20;644.76
41.00;180.00;f43.6;4i_1;325.12;0;0.00;20.81;DEFAULT_VEHTYPE;505.20;684.88
41.00;180.00;f43.7;4i_1;224.71;0;0.00;18.29;DEFAULT_VEHTYPE;505.20;785.29
41.00;180.00;f43.8;4i_1;193.80;0;0.00;18.75;DEFAULT_VEHTYPE;505.20;816.20
41.00;180.00;f43.9;4i_1;121.24;0;0.00;19.83;DEFAULT_VEHTYPE;505.20;888.76
42.00;90.00;f11.0;1i_1;88.11;0;0.00;16.32;DEFAULT_VEHTYPE;98.11;505.20
42.00;90.00;f11.1;1i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;15.10;502.00
42.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
42.00;90.00;f12.1;1i_1;429.80;0;0.00;15.78;DEFAULT_VEHTYPE;439.80;505.20
42.00;90.00;f12.2;1i_1;292.97;0;0.00;16.83;DEFAULT_VEHTYPE;302.97;505.20
42.00;90.00;f12.3;1i_1;205.22;0;0.00;17.09;DEFAULT_VEHTYPE;215.22;505.20
42.00;90.00;f12.4;1i_0;45.65;0;0.00;11.32;DEFAULT_VEHTYPE;55.65;502.00
42.00;90.00;f13.0;1i_2;450.80;10;0.00;11.90;DEFAULT_VEHTYPE;460.80;508.40
42.00;90.00;f13.1;1i_2;234.15;0;0.00;17.45;DEFAULT_VEHTYPE;244.15;508.40
42.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
42.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
42.00;90.00;f14.2;1i_2;469.50;10;0.00;4.91;DEFAULT_VEHTYPE;479.50;508.40
42.00;90.00;f14.3;1i_2;388.35;2;0.00;19.85;DEFAULT_VEHTYPE;398.35;508.40
42.00;90.00;f14.4;1i_2;150.56;0;0.00;21.54;DEFAULT_VEHTYPE;160.56;508.40
42.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
42.00;270.00;f21.1;2i_1;387.64;0;0.00;16.75;DEFAULT_VEHTYPE;622.36;514.80
42.00;270.00;f21.2;2i_1;360.88;0;0.00;15.92;DEFAULT_VEHTYPE;649.12;514.80
42.00;270.00;f21.3;2i_1;259.30;0;0.00;18.20;DEFAULT_VEHTYPE;750.70;514.80
42.00;270.00;f21.4;2i_1;182.11;0;0.00;15.83;DEFAULT_VEHTYPE;827.89;514.80
42.00;270.00;f21.5;2i_1;85.00;0;0.00;17.67;DEFAULT_VEHTYPE;925.00;514.80
42.00;90.00;f22.0;1i_0;14.73;0;0.00;5.18;DEFAULT_VEHTYPE;24.73;502.00
42.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
42.00;270.00;f23.1;2i_1;470.37;8;0.00;0.06;DEFAULT_VEHTYPE;539.63;514.80
42.00;270.00;f23.2;2i_1;462.01;8;0.00;1.19;DEFAULT_VEHTYPE;547.99;514.80
42.00;270.00;f23.3;2i_1;452.08;8;0.00;5.72;DEFAULT_VEHTYPE;557.92;514.80
42.00;270.00;f23.4;2i_1;289.79;0;0.00;16.45;DEFAULT_VEHTYPE;720.21;514.80
42.00;270.00;f23.5;2i_1;130.69;0;0.00;16.10;DEFAULT_VEHTYPE;879.31;514.80
42.00;270.00;f23.6;2i_0;34.36;0;0.00;9.98;DEFAULT_VEHTYPE;975.64;518.00
42.00;270.00;f23.7;2i_0;11.32;0;0.00;4.37;DEFAULT_VEHTYPE;998.68;518.00
42.00;0.00;f34.0;4o_0;104.14;0;0.00;10.45;DEFAULT_VEHTYPE;518.00;627.74
42.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
42.00;0.00;f34.10;3i_1;155.30;0;0.00;17.80;DEFAULT_VEHTYPE;514.80;165.30
42.00;0.00;f34.11;3i_1;86.03;0;0.00;16.58;DEFAULT_VEHTYPE;514.80;96.03
42.00;0.00;f34.12;3i_0;41.41;0;0.00;10.44;DEFAULT_VEHTYPE;518.00;51.41
42.00;0.00;f34.13;3i_0;15.19;0;0.00;5.33;DEFAULT_VEHTYPE;518.00;25.19
42.00;0.00;f34.14;3i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;518.00;15.10
42.00;0.00;f34.2;3i_1;477.86;8;0.00;0.04;DEFAULT_VEHTYPE;514.80;487.86
42.00;0.00;f34.3;3i_1;470.09;8;0.00;3.35;DEFAULT_VEHTYPE;514.80;480.09
42.00;0.00;f34.4;3i_1;457.24;8;0.00;7.64;DEFAULT_VEHTYPE;514.80;467.24
42.00;0.00;f34.5;3i_1;434.87;8;0.00;14.29;DEFAULT_VEHTYPE;514.80;444.87
42.00;0.00;f34.6;3i_1;405.18;0;0.00;19.44;DEFAULT_VEHTYPE;514.80;415.18
42.00;0.00;f34.7;3i_1;349.34;0;0.00;22.09;DEFAULT_VEHTYPE;514.80;359.34
42.00;0.00;f34.8;3i_1;237.20;0;0.00;16.63;DEFAULT_VEHTYPE;514.80;247.20
42.00;0.00;f34.9;3i_1;203.74;0;0.00;18.64;DEFAULT_VEHTYPE;514.80;213.74
42.00;180.00;f43.0;3o_1;108.73;0;0.00;11.95;DEFAULT_VEHTYPE;505.20;387.67
42.00;180.00;f43.1;4i_1;485.39;8;0.00;0.03;DEFAULT_VEHTYPE;505.20;524.61
42.00;180.00;f43.10;4i_1;89.01;0;0.00;17.40;DEFAULT_VEHTYPE;505.20;920.99
42.00;180.00;f43.11;4i_0;44.87;0;0.00;11.35;DEFAULT_VEHTYPE;502.00;965.13
42.00;180.00;f43.12;4i_0;15.97;0;0.00;5.77;DEFAULT_VEHTYPE;502.00;994.03
42.00;180.00;f43.13;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
42.00;180.00;f43.2;4i_1;477.66;8;0.00;0.91;DEFAULT_VEHTYPE;505.20;532.34
42.00;180.00;f43.3;4i_1;456.93;8;0.00;11.68;DEFAULT_VEHTYPE;505.20;553.07
42.00;180.00;f43.4;4i_1;434.77;0;0.00;16.08;DEFAULT_VEHTYPE;505.20;575.23
42.00;180.00;f43.5;4i_1;384.09;0;0.00;18.84;DEFAULT_VEHTYPE;505.20;625.91
42.00;180.00;f43.6;4i_1;346.28;0;0.00;21.17;DEFAULT_VEHTYPE;505.20;663.72
42.00;180.00;f43.7;4i_1;242.75;0;0.00;18.04;DEFAULT_VEHTYPE;505.20;767.25
42.00;180.00;f43.8;4i_1;212.41;0;0.00;18.61;DEFAULT_VEHTYPE;505.20;797.59
42.00;180.00;f43.9;4i_1;142.76;0;0.00;21.52;DEFAULT_VEHTYPE;505.20;867.24
43.00;90.00;f11.0;1i_2;106.48;0;0.00;18.37;DEFAULT_VEHTYPE;116.48;508.40
43.00;90.00;f11.1;1i_0;7.06;0;0.00;1.96;DEFAULT_VEHTYPE;17.06;502.00
43.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
43.00;90.00;f12.1;1i_1;447.97;0;0.00;18.17;DEFAULT_VEHTYPE;457.97;505.20
43.00;90.00;f12.2;1i_1;308.80;0;0.00;15.84;DEFAULT_VEHTYPE;318.80;505.20
43.00;90.00;f12.3;1i_1;223.40;0;0.00;18.18;DEFAULT_VEHTYPE;233.40;505.20
43.00;90.00;f12.4;1i_0;58.99;0;0.00;13.35;DEFAULT_VEHTYPE;68.99;502.00
43.00;90.00;f13.0;1i_2;458.41;10;0.00;7.61;DEFAULT_VEHTYPE;468.41;508.40
43.00;90.00;f13.1;1i_2;251.38;0;0.00;17.23;DEFAULT_VEHTYPE;261.38;508.40
43.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
43.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
43.00;90.00;f14.2;1i_2;470.36;10;0.00;0.86;DEFAULT_VEHTYPE;480.36;508.40
43.00;90.00;f14.3;1i_2;407.96;2;0.00;19.61;DEFAULT_VEHTYPE;417.96;508.40
43.00;90.00;f14.4;1i_2;172.27;0;0.00;21.70;DEFAULT_VEHTYPE;182.27;508.40
43.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
43.00;270.00;f21.1;2i_1;403.79;0;0.00;16.15;DEFAULT_VEHTYPE;606.21;514.80
43.00;270.00;f21.2;2i_1;378.05;0;0.00;17.17;DEFAULT_VEHTYPE;631.95;514.80
43.00;270.00;f21.3;2i_1;276.88;0;0.00;17.58;DEFAULT_VEHTYPE;733.12;514.80
43.00;270.00;f21.4;2i_1;198.27;0;0.00;16.16;DEFAULT_VEHTYPE;811.73;514.80
43.00;270.00;f21.5;2i_1;103.57;0;0.00;18.58;DEFAULT_VEHTYPE;906.43;514.80
43.00;270.00;f21.6;2i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;1004.90;518.00
43.00;90.00;f22.0;1i_0;21.71;0;0.00;6.98;DEFAULT_VEHTYPE;31.71;502.00
43.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
43.00;270.00;f23.1;2i_1;470.39;8;0.00;0.02;DEFAULT_VEHTYPE;539.61;514.80
43.00;270.00;f23.2;2i_1;462.72;8;0.00;0.71;DEFAULT_VEHTYPE;547.28;514.80
